condition	feature_id	n_perturbations	n_up	n_down	n_const	p_up	p_down	p_const	dominant_state	ssi	stability_region	signal_class	stability_deviation
GAM	RvY_02264-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02277-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02318-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02364-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02370-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02378-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02379-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02380-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02389-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02416-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02430-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02441-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02447-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02450-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02451	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02465-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02468-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02476-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02493-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02501-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02511	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02539-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02550-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02577-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02593-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02595-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02596-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02598-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02608-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02619-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02627-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02631	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02634-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02635-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02639-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02659	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02660-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02663-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02672-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02681-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02691-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02695-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02699	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02703	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02706	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02727-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02732-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02733-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02737-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02745	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02747	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02751-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02764-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02793-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02797-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02807-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02847-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02854-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02880-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02885-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02902-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02918-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02931-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02932-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02934-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02935-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02940-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02955-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_02998	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03003	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03020-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03051-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03052-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03056-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03057	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03061-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03065-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03066-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03070-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03079-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03091	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03094-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03104-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03106-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03107-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03114-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03116	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03151-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03156-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03157-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03168-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03170-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03173-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03193-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03198	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03205-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03210-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03232-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03242-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03249-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03256	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03278-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03281-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03284	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03289-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03297-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03304	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03306-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03308	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03315-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03320	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03321-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03326	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03328-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03336-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03349-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03350-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03367-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03375	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03378-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03379-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03382	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03391-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03395-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03421-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03423-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03429	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03436	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03438-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03441-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03442	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03444-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03468-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03472-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03477-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03481-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03497	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03501-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03504	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03507	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03512-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03520	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03528-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03536	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03548	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03551-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03564	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03570-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03591-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03596-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03608-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03615-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03618-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03619-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03622	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03631-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03640-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03643-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03648-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03655-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03673-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03692-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03703-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03714	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03766-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03767-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03770-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03774	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03786-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03802-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03816-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03835-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03849	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03878-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03881	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03893-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03894-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03926-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03929-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03935	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03947-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03949-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03976-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03985-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_03990-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04004	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04006	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04007	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04016	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04028-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04058-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04060	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04075-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04085-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04097	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04109-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04126	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04133-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04136-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04154-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04161-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04191	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04192-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04197	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04199-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04202	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04207-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04210-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04220	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04222-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04223-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04240	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04243-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04244	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04245	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04252-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04263-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04266-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04272-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04286-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04295-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04301-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04311-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04318-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04365	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04368-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04394	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04421-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04431-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04437-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04444-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04454	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04464-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04467-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04488-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04506-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04510-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04511-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04514-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04521	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04543-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04552-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04554-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04556-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04572-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04573-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04580	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04587-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04593-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04600	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04607-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04608-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04609-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04612-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04622-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04638-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04639-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04645	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04665-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04674-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04685-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04690-1	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04696-1	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04699	8	1	0	7	0.125	0	0.875	constant	0.875	Stable	Stable Constant	0.125
GAM	RvY_04703	8	0	1	7	0	0.125	0.875	constant	0.875	Stable	Stable Constant	0.125
