condition	feature_id	n_perturbations	n_up	n_down	n_const	p_up	p_down	p_const	dominant_state	ssi	stability_region	signal_class	stability_deviation
UV	RvY_10000-1	14	13	0	1	0.928571428571429	0	0.0714285714285714	up	0.928571428571429	Highly Stable	Highly Stable Up	0.0714285714285714
UV	RvY_10030-1	14	13	0	1	0.928571428571429	0	0.0714285714285714	up	0.928571428571429	Highly Stable	Highly Stable Up	0.0714285714285714
UV	RvY_10221-1	14	13	0	1	0.928571428571429	0	0.0714285714285714	up	0.928571428571429	Highly Stable	Highly Stable Up	0.0714285714285714
UV	RvY_10445-1	14	13	0	1	0.928571428571429	0	0.0714285714285714	up	0.928571428571429	Highly Stable	Highly Stable Up	0.0714285714285714
UV	RvY_10830-1	14	13	0	1	0.928571428571429	0	0.0714285714285714	up	0.928571428571429	Highly Stable	Highly Stable Up	0.0714285714285714
UV	RvY_10840-1	14	13	0	1	0.928571428571429	0	0.0714285714285714	up	0.928571428571429	Highly Stable	Highly Stable Up	0.0714285714285714
UV	RvY_11133	14	13	0	1	0.928571428571429	0	0.0714285714285714	up	0.928571428571429	Highly Stable	Highly Stable Up	0.0714285714285714
UV	RvY_11164-1	14	13	0	1	0.928571428571429	0	0.0714285714285714	up	0.928571428571429	Highly Stable	Highly Stable Up	0.0714285714285714
UV	RvY_11323	14	13	0	1	0.928571428571429	0	0.0714285714285714	up	0.928571428571429	Highly Stable	Highly Stable Up	0.0714285714285714
UV	RvY_11696-1	14	13	0	1	0.928571428571429	0	0.0714285714285714	up	0.928571428571429	Highly Stable	Highly Stable Up	0.0714285714285714
UV	RvY_12140-1	14	13	0	1	0.928571428571429	0	0.0714285714285714	up	0.928571428571429	Highly Stable	Highly Stable Up	0.0714285714285714
